Type,Iterations,Time,OptIterations,Discount,Epsilon,SCost,NegTerm,PosTerm,KeyLoss
value,79,0.00667,26,0.999999,1e-06,-0.04,-1.69,1,0.5
value,79,0.006637,26,0.999999,1e-06,-0.04,-1.7,1,0.5
value,79,0.006663,26,0.999999,1e-06,-0.04,-1.71,1,0.5
value,79,0.006636,26,0.999999,1e-06,-0.04,-1.72,1,0.5
value,79,0.006677,27,0.999999,1e-06,-0.04,-1.73,1,0.5
value,79,0.006675,29,0.999999,1e-06,-0.04,-1.74,1,0.5
value,79,0.00666,32,0.999999,1e-06,-0.04,-1.75,1,0.5
value,79,0.006655,26,0.999999,1e-06,-0.04,-1.76,1,0.5
value,79,0.00666,26,0.999999,1e-06,-0.04,-1.77,1,0.5
value,79,0.006616,26,0.999999,1e-06,-0.04,-1.78,1,0.5
value,79,0.006646,26,0.999999,1e-06,-0.04,-1.79,1,0.5
value,79,0.006659,26,0.999999,1e-06,-0.04,-1.8,1,0.5
value,79,0.006707,27,0.999999,1e-06,-0.04,-1.81,1,0.5
value,79,0.00672,27,0.999999,1e-06,-0.04,-1.82,1,0.5
value,79,0.007629,27,0.999999,1e-06,-0.04,-1.83,1,0.5
value,79,0.006703,27,0.999999,1e-06,-0.04,-1.84,1,0.5
value,79,0.006651,27,0.999999,1e-06,-0.04,-1.85,1,0.5
value,79,0.006701,27,0.999999,1e-06,-0.04,-1.86,1,0.5
value,79,0.006735,27,0.999999,1e-06,-0.04,-1.87,1,0.5
value,79,0.006699,27,0.999999,1e-06,-0.04,-1.88,1,0.5
value,79,0.006652,27,0.999999,1e-06,-0.04,-1.89,1,0.5
value,79,0.006649,27,0.999999,1e-06,-0.04,-1.9,1,0.5
value,79,0.006641,27,0.999999,1e-06,-0.04,-1.91,1,0.5
value,79,0.006633,27,0.999999,1e-06,-0.04,-1.92,1,0.5
value,79,0.006677,27,0.999999,1e-06,-0.04,-1.93,1,0.5
value,79,0.006648,27,0.999999,1e-06,-0.04,-1.94,1,0.5
value,79,0.006655,27,0.999999,1e-06,-0.04,-1.95,1,0.5
value,79,0.006679,27,0.999999,1e-06,-0.04,-1.96,1,0.5
value,79,0.006664,28,0.999999,1e-06,-0.04,-1.97,1,0.5
value,79,0.006617,28,0.999999,1e-06,-0.04,-1.98,1,0.5
value,80,0.00674,28,0.999999,1e-06,-0.04,-1.99,1,0.5
