Type,Iterations,Time,OptIterations,Discount,Epsilon,SCost,NegTerm,PosTerm,KeyLoss
value,47,0.003988,22,0.999999,1e-06,-0.119,-1,1,0.5
value,47,0.003978,20,0.999999,1e-06,-0.12,-1,1,0.5
value,47,0.003959,20,0.999999,1e-06,-0.121,-1,1,0.5
value,47,0.003999,21,0.999999,1e-06,-0.122,-1,1,0.5
value,47,0.003985,21,0.999999,1e-06,-0.123,-1,1,0.5
value,47,0.003937,22,0.999999,1e-06,-0.124,-1,1,0.5
value,47,0.004077,24,0.999999,1e-06,-0.125,-1,1,0.5
value,47,0.004023,21,0.999999,1e-06,-0.126,-1,1,0.5
value,47,0.003938,22,0.999999,1e-06,-0.127,-1,1,0.5
value,47,0.004006,20,0.999999,1e-06,-0.128,-1,1,0.5
value,47,0.003989,22,0.999999,1e-06,-0.129,-1,1,0.5
value,47,0.003956,19,0.999999,1e-06,-0.13,-1,1,0.5
value,47,0.003979,20,0.999999,1e-06,-0.131,-1,1,0.5
value,47,0.003957,20,0.999999,1e-06,-0.132,-1,1,0.5
value,47,0.003983,23,0.999999,1e-06,-0.133,-1,1,0.5
value,46,0.003868,19,0.999999,1e-06,-0.134,-1,1,0.5
value,46,0.003904,19,0.999999,1e-06,-0.135,-1,1,0.5
value,46,0.003908,20,0.999999,1e-06,-0.136,-1,1,0.5
value,46,0.003904,20,0.999999,1e-06,-0.137,-1,1,0.5
value,46,0.003888,20,0.999999,1e-06,-0.138,-1,1,0.5
value,46,0.003913,21,0.999999,1e-06,-0.139,-1,1,0.5
value,46,0.003895,22,0.999999,1e-06,-0.14,-1,1,0.5
value,46,0.003875,23,0.999999,1e-06,-0.141,-1,1,0.5
value,46,0.003893,16,0.999999,1e-06,-0.142,-1,1,0.5
value,46,0.003898,16,0.999999,1e-06,-0.143,-1,1,0.5
value,46,0.003894,16,0.999999,1e-06,-0.144,-1,1,0.5
value,46,0.003953,16,0.999999,1e-06,-0.145,-1,1,0.5
value,46,0.003889,17,0.999999,1e-06,-0.146,-1,1,0.5
value,46,0.003897,17,0.999999,1e-06,-0.147,-1,1,0.5
value,46,0.003877,17,0.999999,1e-06,-0.148,-1,1,0.5
value,46,0.003853,17,0.999999,1e-06,-0.149,-1,1,0.5
value,46,0.003853,17,0.999999,1e-06,-0.15,-1,1,0.5
value,46,0.003862,17,0.999999,1e-06,-0.151,-1,1,0.5
value,46,0.003874,17,0.999999,1e-06,-0.152,-1,1,0.5
value,46,0.003896,17,0.999999,1e-06,-0.153,-1,1,0.5
value,46,0.003894,18,0.999999,1e-06,-0.154,-1,1,0.5
value,46,0.003949,18,0.999999,1e-06,-0.155,-1,1,0.5
value,46,0.004525,18,0.999999,1e-06,-0.156,-1,1,0.5
value,46,0.004019,18,0.999999,1e-06,-0.157,-1,1,0.5
value,43,0.003806,18,0.999999,1e-06,-0.158,-1,1,0.5
value,43,0.003989,19,0.999999,1e-06,-0.159,-1,1,0.5
value,43,0.004929,19,0.999999,1e-06,-0.16,-1,1,0.5
value,43,0.003859,20,0.999999,1e-06,-0.161,-1,1,0.5
value,43,0.003799,21,0.999999,1e-06,-0.162,-1,1,0.5
value,42,0.003564,17,0.999999,1e-06,-0.163,-1,1,0.5
value,42,0.004493,17,0.999999,1e-06,-0.164,-1,1,0.5
value,42,0.003662,17,0.999999,1e-06,-0.165,-1,1,0.5
value,42,0.003724,17,0.999999,1e-06,-0.166,-1,1,0.5
value,42,0.003695,17,0.999999,1e-06,-0.167,-1,1,0.5
value,42,0.004433,17,0.999999,1e-06,-0.168,-1,1,0.5
value,42,0.003585,17,0.999999,1e-06,-0.169,-1,1,0.5
value,42,0.003763,17,0.999999,1e-06,-0.17,-1,1,0.5
value,42,0.003624,18,0.999999,1e-06,-0.171,-1,1,0.5
value,42,0.004436,18,0.999999,1e-06,-0.172,-1,1,0.5
value,42,0.003569,18,0.999999,1e-06,-0.173,-1,1,0.5
value,42,0.003684,19,0.999999,1e-06,-0.174,-1,1,0.5
value,42,0.003715,20,0.999999,1e-06,-0.175,-1,1,0.5
value,42,0.004368,18,0.999999,1e-06,-0.176,-1,1,0.5
value,42,0.003689,18,0.999999,1e-06,-0.177,-1,1,0.5
value,42,0.003686,18,0.999999,1e-06,-0.178,-1,1,0.5
value,42,0.003682,18,0.999999,1e-06,-0.179,-1,1,0.5
value,42,0.003641,18,0.999999,1e-06,-0.18,-1,1,0.5
value,42,0.004319,18,0.999999,1e-06,-0.181,-1,1,0.5
value,42,0.00363,19,0.999999,1e-06,-0.182,-1,1,0.5
value,42,0.003723,19,0.999999,1e-06,-0.183,-1,1,0.5
value,42,0.003662,19,0.999999,1e-06,-0.184,-1,1,0.5
value,42,0.004465,19,0.999999,1e-06,-0.185,-1,1,0.5
value,42,0.00358,19,0.999999,1e-06,-0.186,-1,1,0.5
value,42,0.003679,20,0.999999,1e-06,-0.187,-1,1,0.5
value,42,0.003692,20,0.999999,1e-06,-0.188,-1,1,0.5
value,42,0.00438,20,0.999999,1e-06,-0.189,-1,1,0.5
value,42,0.003597,21,0.999999,1e-06,-0.19,-1,1,0.5
value,42,0.0037,22,0.999999,1e-06,-0.191,-1,1,0.5
value,41,0.003662,17,0.999999,1e-06,-0.192,-1,1,0.5
value,41,0.004327,17,0.999999,1e-06,-0.193,-1,1,0.5
value,41,0.003575,17,0.999999,1e-06,-0.194,-1,1,0.5
value,41,0.00358,17,0.999999,1e-06,-0.195,-1,1,0.5
value,41,0.00362,17,0.999999,1e-06,-0.196,-1,1,0.5
value,41,0.00388,18,0.999999,1e-06,-0.197,-1,1,0.5
value,41,0.003833,18,0.999999,1e-06,-0.198,-1,1,0.5
value,41,0.004093,18,0.999999,1e-06,-0.199,-1,1,0.5
value,41,0.003628,19,0.999999,1e-06,-0.2,-1,1,0.5
value,41,0.003546,23,0.999999,1e-06,-0.201,-1,1,0.5
value,39,0.003412,17,0.999999,1e-06,-0.202,-1,1,0.5
value,39,0.003357,17,0.999999,1e-06,-0.203,-1,1,0.5
value,39,0.003419,18,0.999999,1e-06,-0.204,-1,1,0.5
value,39,0.003436,19,0.999999,1e-06,-0.205,-1,1,0.5
value,37,0.0032,11,0.999999,1e-06,-0.206,-1,1,0.5
value,37,0.003183,11,0.999999,1e-06,-0.207,-1,1,0.5
value,37,0.003157,11,0.999999,1e-06,-0.208,-1,1,0.5
value,37,0.003242,11,0.999999,1e-06,-0.209,-1,1,0.5
value,37,0.00324,11,0.999999,1e-06,-0.21,-1,1,0.5
value,37,0.003212,11,0.999999,1e-06,-0.211,-1,1,0.5
value,37,0.003235,11,0.999999,1e-06,-0.212,-1,1,0.5
value,37,0.003192,11,0.999999,1e-06,-0.213,-1,1,0.5
value,37,0.003239,11,0.999999,1e-06,-0.214,-1,1,0.5
value,37,0.003241,11,0.999999,1e-06,-0.215,-1,1,0.5
value,37,0.003156,11,0.999999,1e-06,-0.216,-1,1,0.5
value,37,0.003225,11,0.999999,1e-06,-0.217,-1,1,0.5
value,37,0.003139,11,0.999999,1e-06,-0.218,-1,1,0.5
value,37,0.003173,11,0.999999,1e-06,-0.219,-1,1,0.5
value,37,0.003212,11,0.999999,1e-06,-0.22,-1,1,0.5
value,37,0.003138,12,0.999999,1e-06,-0.221,-1,1,0.5
value,37,0.003236,12,0.999999,1e-06,-0.222,-1,1,0.5
value,37,0.003158,12,0.999999,1e-06,-0.223,-1,1,0.5
value,37,0.003188,12,0.999999,1e-06,-0.224,-1,1,0.5
value,37,0.003223,12,0.999999,1e-06,-0.225,-1,1,0.5
value,37,0.003342,12,0.999999,1e-06,-0.226,-1,1,0.5
value,37,0.003223,12,0.999999,1e-06,-0.227,-1,1,0.5
value,37,0.00317,12,0.999999,1e-06,-0.228,-1,1,0.5
value,37,0.003762,12,0.999999,1e-06,-0.229,-1,1,0.5
value,37,0.005652,12,0.999999,1e-06,-0.23,-1,1,0.5
value,37,0.004424,12,0.999999,1e-06,-0.231,-1,1,0.5
value,37,0.003936,12,0.999999,1e-06,-0.232,-1,1,0.5
value,37,0.003226,12,0.999999,1e-06,-0.233,-1,1,0.5
value,37,0.00389,12,0.999999,1e-06,-0.234,-1,1,0.5
value,37,0.003218,12,0.999999,1e-06,-0.235,-1,1,0.5
value,37,0.003932,12,0.999999,1e-06,-0.236,-1,1,0.5
value,37,0.003199,12,0.999999,1e-06,-0.237,-1,1,0.5
value,37,0.003215,12,0.999999,1e-06,-0.238,-1,1,0.5
value,37,0.003797,12,0.999999,1e-06,-0.239,-1,1,0.5
value,37,0.003225,12,0.999999,1e-06,-0.24,-1,1,0.5
value,37,0.003235,12,0.999999,1e-06,-0.241,-1,1,0.5
value,37,0.003121,12,0.999999,1e-06,-0.242,-1,1,0.5
value,37,0.003227,12,0.999999,1e-06,-0.243,-1,1,0.5
value,37,0.003882,12,0.999999,1e-06,-0.244,-1,1,0.5
value,37,0.003304,12,0.999999,1e-06,-0.245,-1,1,0.5
value,37,0.003685,13,0.999999,1e-06,-0.246,-1,1,0.5
value,37,0.003199,13,0.999999,1e-06,-0.247,-1,1,0.5
value,37,0.003501,13,0.999999,1e-06,-0.248,-1,1,0.5
value,37,0.003548,13,0.999999,1e-06,-0.249,-1,1,0.5
value,37,0.003599,13,0.999999,1e-06,-0.25,-1,1,0.5
value,37,0.003155,13,0.999999,1e-06,-0.251,-1,1,0.5
value,37,0.003191,13,0.999999,1e-06,-0.252,-1,1,0.5
value,37,0.003798,13,0.999999,1e-06,-0.253,-1,1,0.5
value,37,0.003194,13,0.999999,1e-06,-0.254,-1,1,0.5
value,37,0.003771,13,0.999999,1e-06,-0.255,-1,1,0.5
value,37,0.003271,13,0.999999,1e-06,-0.256,-1,1,0.5
value,37,0.003226,13,0.999999,1e-06,-0.257,-1,1,0.5
value,37,0.003886,13,0.999999,1e-06,-0.258,-1,1,0.5
value,37,0.00322,13,0.999999,1e-06,-0.259,-1,1,0.5
value,37,0.003916,13,0.999999,1e-06,-0.26,-1,1,0.5
value,37,0.003165,13,0.999999,1e-06,-0.261,-1,1,0.5
value,37,0.003266,13,0.999999,1e-06,-0.262,-1,1,0.5
value,37,0.003773,14,0.999999,1e-06,-0.263,-1,1,0.5
value,37,0.00326,14,0.999999,1e-06,-0.264,-1,1,0.5
value,37,0.003851,14,0.999999,1e-06,-0.265,-1,1,0.5
value,37,0.003203,14,0.999999,1e-06,-0.266,-1,1,0.5
value,37,0.003157,14,0.999999,1e-06,-0.267,-1,1,0.5
value,37,0.003101,14,0.999999,1e-06,-0.268,-1,1,0.5
value,37,0.003141,14,0.999999,1e-06,-0.269,-1,1,0.5
value,37,0.003101,14,0.999999,1e-06,-0.27,-1,1,0.5
value,37,0.003181,14,0.999999,1e-06,-0.271,-1,1,0.5
value,37,0.003139,14,0.999999,1e-06,-0.272,-1,1,0.5
value,37,0.003121,15,0.999999,1e-06,-0.273,-1,1,0.5
value,37,0.00315,15,0.999999,1e-06,-0.274,-1,1,0.5
value,37,0.003165,15,0.999999,1e-06,-0.275,-1,1,0.5
value,37,0.003099,15,0.999999,1e-06,-0.276,-1,1,0.5
value,37,0.003126,15,0.999999,1e-06,-0.277,-1,1,0.5
value,37,0.003201,16,0.999999,1e-06,-0.278,-1,1,0.5
value,37,0.0032,16,0.999999,1e-06,-0.279,-1,1,0.5
value,37,0.003201,17,0.999999,1e-06,-0.28,-1,1,0.5
value,37,0.003152,20,0.999999,1e-06,-0.281,-1,1,0.5
value,35,0.002976,10,0.999999,1e-06,-0.282,-1,1,0.5
value,35,0.002955,10,0.999999,1e-06,-0.283,-1,1,0.5
value,35,0.002975,10,0.999999,1e-06,-0.284,-1,1,0.5
value,35,0.002936,10,0.999999,1e-06,-0.285,-1,1,0.5
value,35,0.002933,10,0.999999,1e-06,-0.286,-1,1,0.5
value,35,0.002973,10,0.999999,1e-06,-0.287,-1,1,0.5
value,35,0.002936,10,0.999999,1e-06,-0.288,-1,1,0.5
value,35,0.002934,10,0.999999,1e-06,-0.289,-1,1,0.5
value,35,0.002953,10,0.999999,1e-06,-0.29,-1,1,0.5
value,35,0.002955,10,0.999999,1e-06,-0.291,-1,1,0.5
value,35,0.002971,10,0.999999,1e-06,-0.292,-1,1,0.5
value,35,0.002956,10,0.999999,1e-06,-0.293,-1,1,0.5
value,35,0.002955,10,0.999999,1e-06,-0.294,-1,1,0.5
value,35,0.002953,10,0.999999,1e-06,-0.295,-1,1,0.5
value,35,0.002935,10,0.999999,1e-06,-0.296,-1,1,0.5
value,35,0.002954,10,0.999999,1e-06,-0.297,-1,1,0.5
value,35,0.002931,10,0.999999,1e-06,-0.298,-1,1,0.5
value,35,0.002954,10,0.999999,1e-06,-0.299,-1,1,0.5
value,35,0.002976,10,0.999999,1e-06,-0.3,-1,1,0.5
value,35,0.002987,10,0.999999,1e-06,-0.301,-1,1,0.5
value,35,0.002932,10,0.999999,1e-06,-0.302,-1,1,0.5
value,35,0.002954,10,0.999999,1e-06,-0.303,-1,1,0.5
value,35,0.002933,10,0.999999,1e-06,-0.304,-1,1,0.5
value,35,0.002933,10,0.999999,1e-06,-0.305,-1,1,0.5
value,35,0.002931,10,0.999999,1e-06,-0.306,-1,1,0.5
value,35,0.002959,10,0.999999,1e-06,-0.307,-1,1,0.5
value,35,0.002952,10,0.999999,1e-06,-0.308,-1,1,0.5
value,35,0.002933,10,0.999999,1e-06,-0.309,-1,1,0.5
value,35,0.002953,10,0.999999,1e-06,-0.31,-1,1,0.5
value,35,0.002936,10,0.999999,1e-06,-0.311,-1,1,0.5
value,35,0.002988,10,0.999999,1e-06,-0.312,-1,1,0.5
value,35,0.002958,9,0.999999,1e-06,-0.313,-1,1,0.5
value,35,0.002933,9,0.999999,1e-06,-0.314,-1,1,0.5
value,35,0.002977,9,0.999999,1e-06,-0.315,-1,1,0.5
value,35,0.002957,9,0.999999,1e-06,-0.316,-1,1,0.5
value,35,0.002935,9,0.999999,1e-06,-0.317,-1,1,0.5
value,35,0.002942,9,0.999999,1e-06,-0.318,-1,1,0.5
value,35,0.002958,9,0.999999,1e-06,-0.319,-1,1,0.5
value,35,0.002934,9,0.999999,1e-06,-0.32,-1,1,0.5
value,35,0.002944,16,0.999999,1e-06,-0.321,-1,1,0.5
value,35,0.002932,14,0.999999,1e-06,-0.322,-1,1,0.5
value,35,0.002953,13,0.999999,1e-06,-0.323,-1,1,0.5
value,35,0.002933,13,0.999999,1e-06,-0.324,-1,1,0.5
value,35,0.002954,13,0.999999,1e-06,-0.325,-1,1,0.5
value,35,0.002954,12,0.999999,1e-06,-0.326,-1,1,0.5
value,35,0.002933,12,0.999999,1e-06,-0.327,-1,1,0.5
value,35,0.002934,12,0.999999,1e-06,-0.328,-1,1,0.5
value,35,0.003013,12,0.999999,1e-06,-0.329,-1,1,0.5
value,35,0.002961,12,0.999999,1e-06,-0.33,-1,1,0.5
value,35,0.002933,12,0.999999,1e-06,-0.331,-1,1,0.5
value,35,0.002958,12,0.999999,1e-06,-0.332,-1,1,0.5
value,35,0.002956,12,0.999999,1e-06,-0.333,-1,1,0.5
value,35,0.002953,12,0.999999,1e-06,-0.334,-1,1,0.5
value,35,0.002958,11,0.999999,1e-06,-0.335,-1,1,0.5
value,35,0.002935,11,0.999999,1e-06,-0.336,-1,1,0.5
value,35,0.002955,11,0.999999,1e-06,-0.337,-1,1,0.5
value,35,0.002933,11,0.999999,1e-06,-0.338,-1,1,0.5
value,35,0.002959,11,0.999999,1e-06,-0.339,-1,1,0.5
value,35,0.002935,11,0.999999,1e-06,-0.34,-1,1,0.5
value,35,0.002955,11,0.999999,1e-06,-0.341,-1,1,0.5
value,35,0.002954,11,0.999999,1e-06,-0.342,-1,1,0.5
value,35,0.002988,11,0.999999,1e-06,-0.343,-1,1,0.5
value,35,0.00295,11,0.999999,1e-06,-0.344,-1,1,0.5
value,35,0.00298,11,0.999999,1e-06,-0.345,-1,1,0.5
value,35,0.002967,11,0.999999,1e-06,-0.346,-1,1,0.5
value,35,0.002934,11,0.999999,1e-06,-0.347,-1,1,0.5
value,35,0.002954,11,0.999999,1e-06,-0.348,-1,1,0.5
value,35,0.002934,11,0.999999,1e-06,-0.349,-1,1,0.5
value,35,0.002952,11,0.999999,1e-06,-0.35,-1,1,0.5
value,35,0.002996,11,0.999999,1e-06,-0.351,-1,1,0.5
value,35,0.002937,11,0.999999,1e-06,-0.352,-1,1,0.5
value,35,0.002937,11,0.999999,1e-06,-0.353,-1,1,0.5
value,35,0.002954,11,0.999999,1e-06,-0.354,-1,1,0.5
value,35,0.002955,11,0.999999,1e-06,-0.355,-1,1,0.5
value,35,0.002934,11,0.999999,1e-06,-0.356,-1,1,0.5
value,35,0.002957,11,0.999999,1e-06,-0.357,-1,1,0.5
value,35,0.00301,10,0.999999,1e-06,-0.358,-1,1,0.5
value,35,0.002956,10,0.999999,1e-06,-0.359,-1,1,0.5
value,35,0.002934,10,0.999999,1e-06,-0.36,-1,1,0.5
value,35,0.002956,10,0.999999,1e-06,-0.361,-1,1,0.5
value,35,0.002953,11,0.999999,1e-06,-0.362,-1,1,0.5
value,35,0.002935,11,0.999999,1e-06,-0.363,-1,1,0.5
value,35,0.002956,11,0.999999,1e-06,-0.364,-1,1,0.5
value,35,0.002957,11,0.999999,1e-06,-0.365,-1,1,0.5
value,35,0.002953,11,0.999999,1e-06,-0.366,-1,1,0.5
value,35,0.002935,11,0.999999,1e-06,-0.367,-1,1,0.5
value,35,0.002976,11,0.999999,1e-06,-0.368,-1,1,0.5
value,35,0.002936,11,0.999999,1e-06,-0.369,-1,1,0.5
value,35,0.002933,11,0.999999,1e-06,-0.37,-1,1,0.5
value,35,0.002977,11,0.999999,1e-06,-0.371,-1,1,0.5
value,35,0.002945,11,0.999999,1e-06,-0.372,-1,1,0.5
value,35,0.002935,11,0.999999,1e-06,-0.373,-1,1,0.5
value,35,0.002944,11,0.999999,1e-06,-0.374,-1,1,0.5
value,35,0.002964,11,0.999999,1e-06,-0.375,-1,1,0.5
value,35,0.002974,11,0.999999,1e-06,-0.376,-1,1,0.5
value,35,0.002936,11,0.999999,1e-06,-0.377,-1,1,0.5
value,35,0.002957,11,0.999999,1e-06,-0.378,-1,1,0.5
value,35,0.002987,11,0.999999,1e-06,-0.379,-1,1,0.5
value,35,0.002956,11,0.999999,1e-06,-0.38,-1,1,0.5
value,35,0.003087,11,0.999999,1e-06,-0.381,-1,1,0.5
value,35,0.002988,11,0.999999,1e-06,-0.382,-1,1,0.5
value,35,0.002983,11,0.999999,1e-06,-0.383,-1,1,0.5
value,35,0.00296,11,0.999999,1e-06,-0.384,-1,1,0.5
value,35,0.002969,11,0.999999,1e-06,-0.385,-1,1,0.5
value,35,0.002934,11,0.999999,1e-06,-0.386,-1,1,0.5
value,35,0.002981,11,0.999999,1e-06,-0.387,-1,1,0.5
value,35,0.002935,11,0.999999,1e-06,-0.388,-1,1,0.5
value,35,0.002935,11,0.999999,1e-06,-0.389,-1,1,0.5
value,35,0.002933,11,0.999999,1e-06,-0.39,-1,1,0.5
value,35,0.002978,11,0.999999,1e-06,-0.391,-1,1,0.5
value,35,0.002936,11,0.999999,1e-06,-0.392,-1,1,0.5
value,35,0.002936,11,0.999999,1e-06,-0.393,-1,1,0.5
value,35,0.002953,12,0.999999,1e-06,-0.394,-1,1,0.5
value,35,0.002955,12,0.999999,1e-06,-0.395,-1,1,0.5
